id,Gender,Age,CustomerType
88927,Male,46,Loyal Customer
10319,Male,46,Loyal Customer
85798,Male,46,Loyal Customer
128264,Female,46,Loyal Customer
121700,Male,46,Loyal Customer
105636,Female,46,Loyal Customer
103006,Female,46,Loyal Customer
58166,Female,46,Loyal Customer
112355,Male,46,Loyal Customer
117958,Male,46,Loyal Customer
101238,Male,46,disloyal Customer
91495,Male,46,disloyal Customer
73714,Male,46,Loyal Customer
120870,Female,46,Loyal Customer
64190,Male,46,Loyal Customer
110110,Female,46,disloyal Customer
114745,Female,46,Loyal Customer
112817,Female,46,disloyal Customer
83454,Female,46,Loyal Customer
64915,Male,46,Loyal Customer
122187,Female,46,Loyal Customer
117899,Female,46,Loyal Customer
83016,Male,46,Loyal Customer
89039,Female,46,Loyal Customer
37152,Male,46,disloyal Customer
45680,Male,46,Loyal Customer
77366,Female,46,Loyal Customer
108029,Female,46,Loyal Customer
97775,Male,46,Loyal Customer
122416,Female,46,Loyal Customer
67041,Female,46,Loyal Customer
121777,Female,46,Loyal Customer
13901,Male,46,Loyal Customer
59951,Male,46,Loyal Customer
15872,Female,46,Loyal Customer
122167,Male,46,Loyal Customer
75824,Male,46,disloyal Customer
129423,Female,46,Loyal Customer
63126,Female,46,Loyal Customer
108115,Male,46,Loyal Customer
79178,Male,46,Loyal Customer
117562,Male,46,Loyal Customer
71964,Female,46,Loyal Customer
49323,Male,46,Loyal Customer
70896,Male,46,Loyal Customer
74920,Female,46,Loyal Customer
737,Female,46,Loyal Customer
129228,Male,46,Loyal Customer
61372,Female,46,Loyal Customer
10579,Female,46,Loyal Customer
35642,Female,46,Loyal Customer
97855,Female,46,Loyal Customer
78078,Female,46,Loyal Customer
58957,Male,46,Loyal Customer
118946,Female,46,Loyal Customer
17532,Male,46,Loyal Customer
1514,Female,46,Loyal Customer
4976,Male,46,Loyal Customer
85404,Male,46,Loyal Customer
129011,Female,46,disloyal Customer
59611,Female,46,Loyal Customer
7170,Male,46,Loyal Customer
100571,Female,46,Loyal Customer
26458,Female,46,Loyal Customer
64877,Male,46,Loyal Customer
119088,Male,46,Loyal Customer
77616,Female,46,Loyal Customer
112851,Male,46,Loyal Customer
54955,Male,46,Loyal Customer
119768,Female,46,Loyal Customer
104976,Female,46,Loyal Customer
118416,Male,46,Loyal Customer
89325,Male,46,Loyal Customer
437,Male,46,Loyal Customer
117371,Male,46,Loyal Customer
48325,Female,46,Loyal Customer
85550,Female,46,Loyal Customer
109616,Female,46,Loyal Customer
73294,Male,46,Loyal Customer
101429,Female,46,Loyal Customer
85138,Female,46,Loyal Customer
68346,Male,46,disloyal Customer
7397,Male,46,Loyal Customer
83815,Male,46,Loyal Customer
50173,Male,46,Loyal Customer
97461,Female,46,Loyal Customer
108597,Male,46,Loyal Customer
61594,Male,46,Loyal Customer
115025,Female,46,Loyal Customer
33541,Female,46,disloyal Customer
110243,Female,46,Loyal Customer
12888,Male,46,Loyal Customer
13189,Female,46,Loyal Customer
87344,Female,46,Loyal Customer
102143,Male,46,Loyal Customer
103380,Female,46,Loyal Customer
27268,Male,46,Loyal Customer
31872,Male,46,Loyal Customer
118095,Female,46,Loyal Customer
100627,Male,46,Loyal Customer
102845,Female,46,Loyal Customer
77273,Male,46,Loyal Customer
97138,Female,46,disloyal Customer
113441,Female,46,Loyal Customer
32185,Male,46,Loyal Customer
124645,Male,46,Loyal Customer
5550,Female,46,Loyal Customer
32053,Female,46,Loyal Customer
111016,Female,46,Loyal Customer
129088,Male,46,Loyal Customer
19378,Female,46,Loyal Customer
75425,Male,46,Loyal Customer
5514,Male,46,Loyal Customer
38077,Male,46,Loyal Customer
87764,Male,46,Loyal Customer
102358,Male,46,Loyal Customer
49555,Male,46,Loyal Customer
35294,Female,46,Loyal Customer
129465,Male,46,Loyal Customer
79284,Male,46,Loyal Customer
2280,Male,46,Loyal Customer
446,Male,46,Loyal Customer
74792,Male,46,Loyal Customer
74376,Female,46,Loyal Customer
78929,Male,46,Loyal Customer
115055,Male,46,Loyal Customer
32751,Female,46,Loyal Customer
114928,Female,46,Loyal Customer
73199,Female,46,Loyal Customer
3243,Female,46,Loyal Customer
9010,Female,46,Loyal Customer
26497,Male,46,Loyal Customer
34128,Male,46,disloyal Customer
4191,Female,46,Loyal Customer
72063,Female,46,Loyal Customer
36256,Female,46,Loyal Customer
79490,Male,46,Loyal Customer
106106,Female,46,Loyal Customer
38466,Female,46,Loyal Customer
70639,Female,46,Loyal Customer
99086,Male,46,Loyal Customer
105538,Female,46,Loyal Customer
77336,Male,46,Loyal Customer
124420,Male,46,Loyal Customer
78921,Female,46,Loyal Customer
56845,Male,46,Loyal Customer
72191,Male,46,Loyal Customer
23769,Female,46,Loyal Customer
51485,Female,46,Loyal Customer
79560,Female,46,Loyal Customer
5643,Male,46,Loyal Customer
91447,Female,46,Loyal Customer
101118,Male,46,Loyal Customer
101047,Female,46,Loyal Customer
114906,Female,46,Loyal Customer
15193,Female,46,Loyal Customer
58753,Female,46,Loyal Customer
47432,Female,46,Loyal Customer
108896,Male,46,Loyal Customer
82819,Female,46,Loyal Customer
64821,Female,46,Loyal Customer
75316,Male,46,Loyal Customer
67363,Male,46,Loyal Customer
67619,Female,46,Loyal Customer
118316,Male,46,Loyal Customer
7359,Female,46,Loyal Customer
93183,Female,46,Loyal Customer
91929,Female,46,Loyal Customer
1034,Female,46,Loyal Customer
23441,Female,46,Loyal Customer
96970,Female,46,Loyal Customer
120989,Female,46,Loyal Customer
9114,Female,46,Loyal Customer
2399,Female,46,Loyal Customer
68868,Female,46,Loyal Customer
102982,Female,46,Loyal Customer
8371,Male,46,Loyal Customer
32077,Male,46,Loyal Customer
31237,Female,46,Loyal Customer
92059,Male,46,Loyal Customer
123303,Male,46,Loyal Customer
56124,Female,46,Loyal Customer
18196,Male,46,Loyal Customer
45230,Male,46,Loyal Customer
52014,Female,46,Loyal Customer
110850,Male,46,Loyal Customer
55622,Male,46,Loyal Customer
57508,Male,46,Loyal Customer
79638,Male,46,Loyal Customer
597,Female,46,Loyal Customer
28945,Female,46,Loyal Customer
107660,Male,46,Loyal Customer
28836,Male,46,Loyal Customer
127381,Female,46,Loyal Customer
49622,Female,46,Loyal Customer
56534,Male,46,Loyal Customer
118425,Male,46,Loyal Customer
20436,Female,46,Loyal Customer
58534,Male,46,Loyal Customer
942,Male,46,Loyal Customer
11568,Male,46,Loyal Customer
5179,Female,46,Loyal Customer
5350,Male,46,Loyal Customer
5843,Female,46,Loyal Customer
119695,Female,46,Loyal Customer
3217,Male,46,disloyal Customer
95988,Male,46,Loyal Customer
23990,Male,46,Loyal Customer
6002,Female,46,Loyal Customer
72939,Female,46,Loyal Customer
89401,Female,46,Loyal Customer
9930,Male,46,Loyal Customer
124415,Female,46,Loyal Customer
76209,Male,46,Loyal Customer
72712,Male,46,Loyal Customer
85880,Female,46,Loyal Customer
91873,Male,46,Loyal Customer
11973,Male,46,Loyal Customer
6262,Male,46,Loyal Customer
92804,Female,46,Loyal Customer
45776,Female,46,Loyal Customer
28693,Male,46,Loyal Customer
110288,Female,46,Loyal Customer
10380,Female,46,Loyal Customer
74384,Male,46,Loyal Customer
122929,Male,46,Loyal Customer
114495,Male,46,Loyal Customer
64847,Male,46,Loyal Customer
16647,Male,46,Loyal Customer
81368,Male,46,Loyal Customer
6885,Male,46,Loyal Customer
46481,Female,46,Loyal Customer
34989,Female,46,Loyal Customer
5187,Female,46,Loyal Customer
72883,Male,46,Loyal Customer
71220,Female,46,Loyal Customer
368,Female,46,Loyal Customer
96760,Male,46,Loyal Customer
90239,Male,46,Loyal Customer
65582,Female,46,Loyal Customer
31967,Male,46,Loyal Customer
127692,Female,46,Loyal Customer
87910,Female,46,Loyal Customer
126916,Male,46,Loyal Customer
55422,Male,46,Loyal Customer
98631,Female,46,Loyal Customer
83363,Female,46,Loyal Customer
78353,Male,46,Loyal Customer
6243,Female,46,Loyal Customer
96382,Female,46,Loyal Customer
112392,Female,46,Loyal Customer
126937,Male,46,Loyal Customer
69326,Female,46,Loyal Customer
42715,Female,46,Loyal Customer
114144,Male,46,Loyal Customer
115671,Male,46,Loyal Customer
105875,Male,46,Loyal Customer
74318,Female,46,disloyal Customer
80230,Female,46,Loyal Customer
56757,Female,46,Loyal Customer
127293,Male,46,Loyal Customer
70354,Female,45,Loyal Customer
7467,Female,45,Loyal Customer
51947,Male,45,Loyal Customer
95841,Male,45,Loyal Customer
56161,Male,45,Loyal Customer
121929,Male,45,Loyal Customer
114039,Female,45,Loyal Customer
77512,Male,45,Loyal Customer
92805,Female,45,Loyal Customer
8782,Male,45,Loyal Customer
663,Female,45,Loyal Customer
83191,Female,45,Loyal Customer
129138,Male,45,Loyal Customer
109049,Male,45,Loyal Customer
81010,Female,45,Loyal Customer
6133,Male,45,Loyal Customer
97953,Male,45,Loyal Customer
74512,Male,45,Loyal Customer
124194,Male,45,Loyal Customer
74325,Male,45,Loyal Customer
64039,Male,45,Loyal Customer
63578,Female,45,Loyal Customer
105222,Female,45,Loyal Customer
18045,Male,45,Loyal Customer
10657,Male,45,Loyal Customer
96173,Male,45,Loyal Customer
724,Male,45,Loyal Customer
60747,Male,45,Loyal Customer
96560,Female,45,Loyal Customer
101640,Female,45,Loyal Customer
120674,Male,45,Loyal Customer
92364,Male,45,Loyal Customer
64404,Male,45,Loyal Customer
23223,Female,45,Loyal Customer
118530,Male,45,Loyal Customer
57893,Female,45,Loyal Customer
73341,Male,45,disloyal Customer
63272,Female,45,Loyal Customer
66569,Male,45,Loyal Customer
1429,Male,45,Loyal Customer
1896,Male,45,Loyal Customer
54312,Male,45,Loyal Customer
88203,Female,45,Loyal Customer
119648,Male,45,Loyal Customer
57890,Female,45,disloyal Customer
25991,Male,45,Loyal Customer
7158,Female,45,Loyal Customer
85742,Female,45,Loyal Customer
107039,Female,45,Loyal Customer
112551,Female,45,Loyal Customer
114466,Female,45,Loyal Customer
106477,Female,45,Loyal Customer
14125,Male,45,Loyal Customer
94452,Male,45,Loyal Customer
106324,Female,45,Loyal Customer
137,Female,45,Loyal Customer
55576,Male,45,Loyal Customer
47616,Female,45,Loyal Customer
68633,Male,45,Loyal Customer
14627,Female,45,Loyal Customer
10669,Female,45,Loyal Customer
59574,Female,45,Loyal Customer
9879,Male,45,Loyal Customer
123354,Male,45,Loyal Customer
116969,Male,45,disloyal Customer
101264,Male,45,Loyal Customer
110863,Male,45,Loyal Customer
20555,Male,45,Loyal Customer
83641,Female,45,Loyal Customer
55623,Female,45,Loyal Customer
79074,Male,45,Loyal Customer
99963,Male,45,Loyal Customer
127191,Male,45,Loyal Customer
97054,Female,45,Loyal Customer
86708,Female,45,Loyal Customer
105665,Male,45,Loyal Customer
72342,Male,45,disloyal Customer
67491,Female,45,Loyal Customer
99226,Female,45,Loyal Customer
76062,Female,45,Loyal Customer
27708,Male,45,Loyal Customer
117579,Female,45,Loyal Customer
27999,Female,45,Loyal Customer
33934,Male,45,Loyal Customer
112198,Male,45,Loyal Customer
43308,Male,45,Loyal Customer
74785,Male,45,Loyal Customer
30543,Male,45,Loyal Customer
85179,Female,45,Loyal Customer
117415,Female,45,Loyal Customer
72554,Male,45,Loyal Customer
86147,Male,45,disloyal Customer
75711,Male,45,Loyal Customer
925,Female,45,disloyal Customer
113076,Female,45,Loyal Customer
36005,Female,45,Loyal Customer
90808,Female,45,Loyal Customer
127770,Female,45,Loyal Customer
120036,Female,45,disloyal Customer
125523,Male,45,Loyal Customer
17671,Male,45,disloyal Customer
11597,Female,45,Loyal Customer
33913,Male,45,Loyal Customer
57974,Male,45,Loyal Customer
64712,Female,45,Loyal Customer
58583,Male,45,disloyal Customer
5778,Female,45,Loyal Customer
96341,Female,45,Loyal Customer
110870,Male,45,disloyal Customer
63691,Female,45,Loyal Customer
86626,Male,45,Loyal Customer
21768,Female,45,Loyal Customer
111884,Male,45,Loyal Customer
108062,Male,45,Loyal Customer
77648,Male,45,Loyal Customer
78865,Male,45,Loyal Customer
115305,Female,45,Loyal Customer
118419,Male,45,Loyal Customer
88816,Female,45,Loyal Customer
36423,Female,45,Loyal Customer
55942,Female,45,Loyal Customer
627,Male,45,Loyal Customer
35847,Male,45,Loyal Customer
120861,Female,45,Loyal Customer
114399,Female,45,Loyal Customer
85440,Male,45,Loyal Customer
1727,Male,45,Loyal Customer
18453,Male,45,Loyal Customer
6206,Female,45,Loyal Customer
92324,Female,45,Loyal Customer
88289,Male,45,Loyal Customer
49453,Female,45,Loyal Customer
84813,Female,45,Loyal Customer
88434,Female,45,Loyal Customer
104523,Male,45,Loyal Customer
102014,Female,45,Loyal Customer
23100,Male,45,Loyal Customer
122372,Female,45,disloyal Customer
93058,Female,45,Loyal Customer
13646,Female,45,Loyal Customer
62596,Female,45,Loyal Customer
69164,Male,45,Loyal Customer
113259,Male,45,Loyal Customer
105332,Female,45,Loyal Customer
78891,Male,45,Loyal Customer
2775,Female,45,disloyal Customer
69640,Female,45,Loyal Customer
104711,Male,45,Loyal Customer
108122,Female,45,Loyal Customer
114838,Female,45,Loyal Customer
98954,Female,45,disloyal Customer
128314,Male,45,Loyal Customer
116594,Female,45,Loyal Customer
80096,Female,45,Loyal Customer
30899,Female,45,Loyal Customer
56524,Female,45,Loyal Customer
128015,Male,45,Loyal Customer
111527,Male,45,Loyal Customer
88142,Male,45,Loyal Customer
79774,Male,45,Loyal Customer
68647,Female,45,Loyal Customer
120497,Female,45,Loyal Customer
104149,Male,45,disloyal Customer
7647,Male,45,Loyal Customer
6860,Female,45,Loyal Customer
65471,Male,45,Loyal Customer
114245,Female,45,disloyal Customer
32315,Male,45,Loyal Customer
129614,Male,45,Loyal Customer
81550,Female,45,Loyal Customer
100267,Male,45,Loyal Customer
119405,Male,45,Loyal Customer
39999,Female,45,Loyal Customer
21791,Female,45,Loyal Customer
22394,Male,45,Loyal Customer
29910,Female,45,Loyal Customer
68968,Female,45,Loyal Customer
15035,Female,45,Loyal Customer
37978,Male,45,disloyal Customer
59905,Male,45,Loyal Customer
46476,Male,45,Loyal Customer
87456,Male,45,Loyal Customer
107605,Female,45,Loyal Customer
43161,Male,45,Loyal Customer
3649,Female,45,Loyal Customer
71737,Female,45,Loyal Customer
86799,Male,45,Loyal Customer
44441,Female,45,Loyal Customer
119066,Male,45,Loyal Customer
86696,Male,45,Loyal Customer
62081,Female,45,Loyal Customer
110866,Female,45,Loyal Customer
56480,Female,45,Loyal Customer
80365,Male,45,Loyal Customer
113185,Male,45,Loyal Customer
110776,Male,45,Loyal Customer
38753,Male,45,Loyal Customer
100452,Female,45,Loyal Customer
77274,Female,45,Loyal Customer
75335,Female,45,Loyal Customer
82962,Female,45,Loyal Customer
6010,Male,45,Loyal Customer
56588,Male,45,Loyal Customer
1343,Female,45,disloyal Customer
27904,Female,45,Loyal Customer
68447,Female,45,Loyal Customer
105370,Male,45,Loyal Customer
72421,Female,45,Loyal Customer
34292,Male,45,Loyal Customer
97828,Male,45,Loyal Customer
113482,Female,45,Loyal Customer
58268,Female,45,Loyal Customer
65836,Male,45,Loyal Customer
106951,Female,45,Loyal Customer
67107,Female,45,Loyal Customer
103633,Female,45,Loyal Customer
87772,Male,45,Loyal Customer
125755,Female,45,Loyal Customer
96696,Male,45,Loyal Customer
8936,Male,45,Loyal Customer
61829,Male,45,Loyal Customer
64592,Male,45,Loyal Customer
13426,Male,45,Loyal Customer
84696,Female,45,Loyal Customer
97292,Female,45,Loyal Customer
47614,Male,45,Loyal Customer
947,Female,45,Loyal Customer
78072,Male,45,Loyal Customer
112239,Male,45,Loyal Customer
92683,Female,45,Loyal Customer
76048,Female,45,Loyal Customer
27255,Male,45,Loyal Customer
31980,Female,45,disloyal Customer
98180,Female,45,Loyal Customer
27326,Male,45,Loyal Customer
127072,Female,45,Loyal Customer
94294,Female,45,Loyal Customer
59934,Male,45,Loyal Customer
5743,Male,45,Loyal Customer
107282,Male,45,Loyal Customer
11721,Male,45,Loyal Customer
96945,Female,45,Loyal Customer
109645,Male,45,Loyal Customer
85340,Male,45,Loyal Customer
102664,Male,45,Loyal Customer
78384,Female,45,Loyal Customer
108240,Male,45,disloyal Customer
106485,Male,45,Loyal Customer
28126,Female,45,Loyal Customer
21765,Male,45,Loyal Customer
64192,Male,45,Loyal Customer
60358,Male,45,Loyal Customer
85947,Female,45,Loyal Customer
35942,Female,45,Loyal Customer
64428,Female,45,Loyal Customer
64552,Male,45,Loyal Customer
128597,Male,45,Loyal Customer
51935,Male,45,Loyal Customer
129527,Male,45,Loyal Customer
67661,Male,45,Loyal Customer
115527,Male,45,Loyal Customer
118989,Male,45,Loyal Customer
123478,Male,45,Loyal Customer
89837,Female,45,Loyal Customer
98605,Male,45,Loyal Customer
74135,Female,45,Loyal Customer
74916,Female,45,Loyal Customer
77983,Male,45,Loyal Customer
84748,Female,45,Loyal Customer
66991,Female,45,Loyal Customer
94161,Male,45,Loyal Customer
21719,Male,45,Loyal Customer
61700,Male,45,Loyal Customer
71434,Male,45,disloyal Customer
19105,Male,45,Loyal Customer
80902,Female,45,Loyal Customer
16386,Female,45,Loyal Customer
59877,Male,45,Loyal Customer
115733,Female,45,Loyal Customer
15992,Female,45,Loyal Customer
73106,Female,45,Loyal Customer
39764,Male,45,Loyal Customer
28368,Male,45,Loyal Customer
109433,Male,45,Loyal Customer
124151,Female,45,Loyal Customer
120876,Female,45,Loyal Customer
72205,Female,45,Loyal Customer
76865,Male,45,Loyal Customer
100805,Male,45,Loyal Customer
98581,Male,45,Loyal Customer
78027,Male,45,Loyal Customer
33965,Male,45,Loyal Customer
86682,Male,45,Loyal Customer
26210,Male,45,Loyal Customer
31446,Female,45,Loyal Customer
96320,Female,45,Loyal Customer
77000,Female,45,Loyal Customer
97630,Female,45,Loyal Customer
83908,Female,45,Loyal Customer
12363,Female,45,Loyal Customer
83361,Female,45,Loyal Customer
114209,Male,45,Loyal Customer
89658,Male,45,Loyal Customer
32579,Male,45,Loyal Customer
108061,Female,45,Loyal Customer
69200,Male,45,disloyal Customer
1892,Male,45,Loyal Customer
79639,Male,45,Loyal Customer
79021,Male,45,Loyal Customer
103453,Male,45,Loyal Customer
41850,Female,45,Loyal Customer
28623,Male,45,Loyal Customer
124088,Female,45,disloyal Customer
94715,Female,45,Loyal Customer
125971,Male,45,Loyal Customer
118179,Female,45,Loyal Customer
2693,Female,45,Loyal Customer
22556,Male,45,disloyal Customer
94169,Female,45,Loyal Customer
10226,Male,45,Loyal Customer
82381,Male,45,Loyal Customer
107266,Female,45,disloyal Customer
8478,Female,45,Loyal Customer
8836,Male,45,Loyal Customer
15352,Male,45,Loyal Customer
128608,Female,45,disloyal Customer
13721,Female,45,Loyal Customer
85071,Male,45,Loyal Customer
55645,Male,45,Loyal Customer
110723,Female,45,disloyal Customer
63687,Female,45,Loyal Customer
57801,Male,45,Loyal Customer
108988,Male,45,disloyal Customer
55210,Male,45,Loyal Customer
2124,Male,45,Loyal Customer
3114,Male,45,disloyal Customer
124969,Female,45,Loyal Customer
59011,Male,45,Loyal Customer
109624,Male,45,Loyal Customer
68756,Male,45,Loyal Customer
100235,Female,45,Loyal Customer
67028,Female,45,Loyal Customer
96149,Female,45,Loyal Customer
92988,Female,45,Loyal Customer
56517,Male,45,disloyal Customer
99305,Male,45,Loyal Customer
108419,Female,45,Loyal Customer
74475,Male,45,Loyal Customer
98952,Female,45,disloyal Customer
125337,Female,45,Loyal Customer
89868,Male,45,Loyal Customer
107632,Female,45,Loyal Customer
100095,Female,45,Loyal Customer
103157,Female,45,Loyal Customer
63854,Male,45,Loyal Customer
65218,Male,45,Loyal Customer
125037,Male,45,Loyal Customer
97309,Female,45,disloyal Customer
93471,Male,45,Loyal Customer
107844,Male,45,Loyal Customer
3773,Female,45,Loyal Customer
58701,Female,45,Loyal Customer
79291,Male,45,Loyal Customer
15426,Female,45,Loyal Customer
64736,Male,45,Loyal Customer
79374,Male,45,disloyal Customer
100826,Male,45,Loyal Customer
59307,Male,45,Loyal Customer
107389,Female,45,Loyal Customer
99978,Female,45,Loyal Customer
93241,Male,45,Loyal Customer
103787,Female,45,Loyal Customer
38781,Female,45,Loyal Customer
20247,Female,45,Loyal Customer
58672,Male,45,Loyal Customer
73556,Male,45,Loyal Customer
66394,Male,45,Loyal Customer
111246,Male,45,Loyal Customer
110557,Female,45,Loyal Customer
76977,Female,45,Loyal Customer
81592,Male,45,Loyal Customer
122782,Female,45,Loyal Customer
102988,Female,45,Loyal Customer
58056,Male,45,Loyal Customer
118445,Female,45,Loyal Customer
15906,Male,45,disloyal Customer
84024,Male,45,Loyal Customer
56144,Female,45,disloyal Customer
111556,Female,45,Loyal Customer
72888,Female,45,Loyal Customer
48436,Female,45,Loyal Customer
21430,Male,45,Loyal Customer
22815,Male,45,Loyal Customer
115834,Female,45,Loyal Customer
106517,Male,45,Loyal Customer
93694,Female,45,disloyal Customer
49737,Male,45,Loyal Customer
117720,Female,45,Loyal Customer
112338,Male,45,disloyal Customer
31417,Female,45,Loyal Customer
31086,Female,45,Loyal Customer
77378,Female,45,disloyal Customer
1313,Male,45,Loyal Customer
59424,Female,45,Loyal Customer
127991,Female,45,Loyal Customer
103634,Male,45,Loyal Customer
118895,Male,45,disloyal Customer
117040,Female,45,Loyal Customer
107158,Female,45,Loyal Customer
69483,Female,45,Loyal Customer
20761,Male,45,Loyal Customer
3658,Female,45,Loyal Customer
115609,Female,45,Loyal Customer
63158,Male,45,Loyal Customer
114636,Male,45,Loyal Customer
42691,Female,45,Loyal Customer
97024,Female,45,Loyal Customer
10614,Male,45,Loyal Customer
109832,Female,45,Loyal Customer
4778,Female,45,Loyal Customer
77056,Female,45,Loyal Customer
83812,Female,45,Loyal Customer
65515,Female,45,Loyal Customer
112292,Male,45,Loyal Customer
123503,Male,45,Loyal Customer
24732,Female,45,Loyal Customer
93784,Female,45,Loyal Customer
87973,Female,45,Loyal Customer
115113,Male,45,Loyal Customer
104089,Female,45,Loyal Customer
88121,Female,45,Loyal Customer
72163,Female,45,Loyal Customer
124361,Male,45,disloyal Customer
110845,Male,45,Loyal Customer
1334,Male,45,Loyal Customer
78428,Female,45,Loyal Customer
87347,Male,45,Loyal Customer
66977,Female,45,Loyal Customer
122569,Female,45,Loyal Customer
9664,Female,45,disloyal Customer
111641,Female,45,Loyal Customer
15031,Female,45,Loyal Customer
114180,Female,45,Loyal Customer
93659,Female,45,Loyal Customer
124777,Male,45,Loyal Customer
82332,Female,45,disloyal Customer
87780,Male,45,Loyal Customer
106476,Female,45,Loyal Customer
32609,Male,45,Loyal Customer
72831,Male,45,Loyal Customer
8612,Female,45,Loyal Customer
2208,Female,45,Loyal Customer
24147,Male,45,Loyal Customer
42749,Male,45,Loyal Customer
7635,Female,45,Loyal Customer
95961,Female,45,Loyal Customer
86873,Female,45,Loyal Customer
57330,Female,45,Loyal Customer
41083,Male,45,Loyal Customer
5143,Male,45,Loyal Customer
81780,Male,45,Loyal Customer
88040,Male,45,Loyal Customer
84253,Female,45,Loyal Customer
50067,Female,45,Loyal Customer
22781,Female,45,Loyal Customer
64515,Male,45,Loyal Customer
101060,Female,45,Loyal Customer
29238,Male,45,Loyal Customer
67636,Female,45,Loyal Customer
64025,Female,45,Loyal Customer
110637,Male,45,Loyal Customer
63125,Male,45,Loyal Customer
75717,Female,45,Loyal Customer
87439,Female,45,Loyal Customer
112571,Female,45,disloyal Customer
24324,Male,45,Loyal Customer
83764,Male,45,Loyal Customer
100900,Male,45,Loyal Customer
69056,Male,45,Loyal Customer
6344,Female,45,Loyal Customer
113980,Male,45,Loyal Customer
90713,Female,45,Loyal Customer
39579,Female,45,Loyal Customer
71137,Female,45,disloyal Customer
95742,Male,45,Loyal Customer
3512,Male,45,Loyal Customer
12023,Male,45,disloyal Customer
97078,Male,45,disloyal Customer
104723,Male,45,Loyal Customer
6673,Male,45,Loyal Customer
109873,Male,45,Loyal Customer
7566,Male,45,Loyal Customer
80833,Male,45,Loyal Customer
9844,Female,45,Loyal Customer
70539,Female,45,Loyal Customer
109692,Male,45,Loyal Customer
3970,Male,45,Loyal Customer
77656,Male,45,Loyal Customer
89623,Female,45,Loyal Customer
51693,Female,45,Loyal Customer
32207,Male,45,Loyal Customer
21057,Female,45,Loyal Customer
6751,Male,45,Loyal Customer
34749,Male,45,Loyal Customer
62832,Male,45,Loyal Customer
126909,Male,45,Loyal Customer
97245,Male,45,Loyal Customer
80125,Female,45,Loyal Customer
70166,Female,45,Loyal Customer
105648,Male,45,Loyal Customer
58776,Male,45,Loyal Customer
128254,Male,45,Loyal Customer
94424,Female,45,Loyal Customer
84806,Female,45,Loyal Customer
95601,Female,45,Loyal Customer
81677,Female,45,Loyal Customer
55642,Female,45,Loyal Customer
2820,Female,45,disloyal Customer
85562,Male,45,Loyal Customer
48659,Male,45,Loyal Customer
53850,Female,45,Loyal Customer
855,Male,45,Loyal Customer
26565,Male,45,Loyal Customer
36424,Female,45,Loyal Customer
102085,Male,45,Loyal Customer
117946,Male,45,Loyal Customer
23135,Female,45,Loyal Customer
126182,Male,45,Loyal Customer
84155,Male,45,Loyal Customer
105387,Male,45,Loyal Customer
48643,Female,45,Loyal Customer
126537,Female,45,Loyal Customer
64760,Female,45,Loyal Customer
39070,Male,45,Loyal Customer
7759,Female,45,Loyal Customer
93343,Male,45,Loyal Customer
52916,Male,45,Loyal Customer
115445,Male,45,Loyal Customer
55670,Female,45,Loyal Customer
15767,Female,45,Loyal Customer
80484,Female,45,disloyal Customer
81951,Male,45,Loyal Customer
101508,Male,45,Loyal Customer
839,Female,45,Loyal Customer
122424,Male,45,Loyal Customer
30500,Male,45,Loyal Customer
81727,Female,45,Loyal Customer
58872,Female,45,Loyal Customer
67706,Male,45,Loyal Customer
43844,Female,45,Loyal Customer
109988,Male,45,disloyal Customer
117589,Female,45,Loyal Customer
112124,Female,45,Loyal Customer
126172,Female,45,Loyal Customer
65691,Female,45,Loyal Customer
123445,Male,45,Loyal Customer
116598,Male,45,Loyal Customer
63249,Female,45,Loyal Customer
94033,Male,45,Loyal Customer
66623,Male,45,Loyal Customer
124646,Male,45,Loyal Customer
14635,Male,45,Loyal Customer
90827,Male,45,Loyal Customer
5656,Male,45,Loyal Customer
3550,Female,45,Loyal Customer
81463,Male,45,disloyal Customer
76973,Male,45,Loyal Customer
117862,Male,45,Loyal Customer
60081,Female,45,Loyal Customer
118666,Male,45,Loyal Customer
61595,Male,45,Loyal Customer
105571,Female,45,Loyal Customer
106547,Female,45,Loyal Customer
128387,Male,45,Loyal Customer
127338,Male,45,Loyal Customer
76386,Female,45,Loyal Customer
26504,Female,45,Loyal Customer
60442,Female,45,Loyal Customer
2120,Male,45,disloyal Customer
4302,Male,45,disloyal Customer
38748,Female,45,Loyal Customer
129080,Male,45,Loyal Customer
110326,Male,45,Loyal Customer
118144,Female,45,disloyal Customer
116887,Female,45,Loyal Customer
58267,Male,45,Loyal Customer
17652,Male,45,Loyal Customer
115262,Male,45,disloyal Customer
129516,Male,45,Loyal Customer
10385,Male,45,Loyal Customer
17009,Male,45,Loyal Customer
72520,Female,45,Loyal Customer
52069,Male,45,Loyal Customer
127456,Male,45,Loyal Customer
867,Female,45,Loyal Customer
59888,Female,45,Loyal Customer
124698,Male,45,Loyal Customer
110337,Female,45,disloyal Customer
14929,Female,45,Loyal Customer
112458,Female,45,Loyal Customer
87752,Male,45,Loyal Customer
8772,Male,45,Loyal Customer
128320,Female,45,Loyal Customer
98189,Male,45,Loyal Customer
62668,Male,45,Loyal Customer
93488,Male,45,Loyal Customer
114648,Male,45,Loyal Customer
6863,Female,45,disloyal Customer
111481,Female,45,Loyal Customer
67625,Male,45,Loyal Customer
2164,Female,45,Loyal Customer
120735,Female,45,Loyal Customer
122237,Female,45,Loyal Customer
85980,Male,45,Loyal Customer
